index	prediction
3974	neutral
3975	contradiction
3976	contradiction
3977	contradiction
3978	entailment
3979	contradiction
3980	entailment
3981	entailment
3982	contradiction
3983	contradiction
3984	contradiction
3985	contradiction
3986	contradiction
3987	entailment
3988	entailment
3989	entailment
3990	entailment
3991	entailment
3992	contradiction
3993	neutral
3994	neutral
3995	entailment
3996	contradiction
3997	neutral
3998	contradiction
3999	contradiction
4000	contradiction
4001	entailment
4002	entailment
4003	entailment
4004	entailment
4005	entailment
4006	contradiction
4007	contradiction
4008	neutral
4009	contradiction
4010	neutral
4011	contradiction
4012	contradiction
4013	contradiction
4014	neutral
4015	entailment
4016	neutral
4017	neutral
4018	contradiction
4019	entailment
4020	contradiction
4021	neutral
4022	entailment
4023	neutral
4024	entailment
4025	neutral
4026	contradiction
4027	entailment
4028	entailment
4029	contradiction
4030	neutral
4031	neutral
4032	entailment
4033	neutral
4034	contradiction
4035	entailment
4036	entailment
4037	neutral
4038	neutral
4039	entailment
4040	neutral
4041	neutral
4042	contradiction
4043	neutral
4044	neutral
4045	entailment
4046	contradiction
4047	neutral
4048	contradiction
4049	entailment
4050	contradiction
4051	entailment
4052	contradiction
4053	neutral
4054	neutral
4055	neutral
4056	entailment
4057	neutral
4058	neutral
4059	contradiction
4060	neutral
4061	entailment
4062	entailment
4063	entailment
4064	entailment
4065	neutral
4066	neutral
4067	entailment
4068	entailment
4069	neutral
4070	contradiction
4071	contradiction
4072	neutral
4073	neutral
4074	neutral
4075	contradiction
4076	entailment
4077	contradiction
4078	contradiction
4079	neutral
4080	neutral
4081	contradiction
4082	contradiction
4083	entailment
4084	entailment
4085	entailment
4086	contradiction
4087	neutral
4088	contradiction
4089	neutral
4090	entailment
4091	contradiction
4092	neutral
4093	entailment
4094	contradiction
4095	contradiction
4096	contradiction
4097	contradiction
4098	contradiction
4099	neutral
4100	entailment
4101	entailment
4102	neutral
4103	neutral
4104	neutral
4105	entailment
4106	neutral
4107	entailment
4108	contradiction
4109	entailment
4110	entailment
4111	neutral
4112	entailment
4113	entailment
4114	contradiction
4115	entailment
4116	neutral
4117	contradiction
4118	entailment
4119	entailment
4120	neutral
4121	entailment
4122	entailment
4123	entailment
4124	neutral
4125	contradiction
4126	contradiction
4127	contradiction
4128	contradiction
4129	entailment
4130	neutral
4131	contradiction
4132	contradiction
4133	contradiction
4134	neutral
4135	contradiction
4136	neutral
4137	neutral
4138	contradiction
4139	entailment
4140	contradiction
4141	entailment
4142	neutral
4143	entailment
4144	contradiction
4145	contradiction
4146	entailment
4147	neutral
4148	entailment
4149	entailment
4150	neutral
4151	entailment
4152	entailment
4153	contradiction
4154	entailment
4155	contradiction
4156	neutral
4157	entailment
4158	contradiction
4159	neutral
4160	contradiction
4161	entailment
4162	entailment
4163	contradiction
4164	neutral
4165	neutral
4166	neutral
4167	neutral
4168	entailment
4169	entailment
4170	contradiction
4171	neutral
4172	entailment
4173	entailment
4174	contradiction
4175	entailment
4176	contradiction
4177	entailment
4178	entailment
4179	entailment
4180	contradiction
4181	neutral
4182	contradiction
4183	entailment
4184	entailment
4185	neutral
4186	contradiction
4187	neutral
4188	entailment
4189	contradiction
4190	neutral
4191	entailment
4192	entailment
4193	entailment
4194	entailment
4195	entailment
4196	entailment
4197	neutral
4198	contradiction
4199	entailment
4200	neutral
4201	contradiction
4202	neutral
4203	neutral
4204	neutral
4205	neutral
4206	neutral
4207	neutral
4208	entailment
4209	neutral
4210	entailment
4211	neutral
4212	contradiction
4213	entailment
4214	contradiction
4215	entailment
4216	neutral
4217	contradiction
4218	neutral
4219	contradiction
4220	entailment
4221	entailment
4222	entailment
4223	neutral
4224	entailment
4225	entailment
4226	neutral
4227	entailment
4228	entailment
4229	neutral
4230	entailment
4231	entailment
4232	neutral
4233	neutral
4234	neutral
4235	entailment
4236	neutral
4237	entailment
4238	contradiction
4239	contradiction
4240	neutral
4241	neutral
4242	contradiction
4243	contradiction
4244	neutral
4245	entailment
4246	contradiction
4247	neutral
4248	contradiction
4249	neutral
4250	neutral
4251	entailment
4252	neutral
4253	entailment
4254	neutral
4255	neutral
4256	neutral
4257	neutral
4258	neutral
4259	entailment
4260	entailment
4261	contradiction
4262	entailment
4263	entailment
4264	neutral
4265	entailment
4266	neutral
4267	contradiction
4268	neutral
4269	neutral
4270	entailment
4271	neutral
4272	contradiction
4273	entailment
4274	contradiction
4275	entailment
4276	neutral
4277	contradiction
4278	entailment
4279	entailment
4280	neutral
4281	entailment
4282	entailment
4283	entailment
4284	entailment
4285	contradiction
4286	entailment
4287	contradiction
4288	neutral
4289	entailment
4290	entailment
4291	neutral
4292	neutral
4293	entailment
4294	entailment
4295	neutral
4296	neutral
4297	neutral
4298	neutral
4299	neutral
4300	entailment
4301	entailment
4302	contradiction
4303	entailment
4304	contradiction
4305	entailment
4306	entailment
4307	contradiction
4308	contradiction
4309	neutral
4310	neutral
4311	contradiction
4312	contradiction
4313	entailment
4314	entailment
4315	entailment
4316	neutral
4317	contradiction
4318	neutral
4319	contradiction
4320	entailment
4321	neutral
4322	entailment
4323	entailment
4324	neutral
4325	contradiction
4326	entailment
4327	neutral
4328	neutral
4329	contradiction
4330	contradiction
4331	entailment
4332	neutral
4333	neutral
4334	contradiction
4335	entailment
4336	entailment
4337	entailment
4338	contradiction
4339	neutral
4340	entailment
4341	entailment
4342	contradiction
4343	contradiction
4344	entailment
4345	contradiction
4346	neutral
4347	contradiction
4348	neutral
4349	entailment
4350	entailment
4351	entailment
4352	contradiction
4353	entailment
4354	contradiction
4355	neutral
4356	entailment
4357	contradiction
4358	contradiction
4359	neutral
4360	contradiction
4361	entailment
4362	contradiction
4363	neutral
4364	entailment
4365	neutral
4366	neutral
4367	neutral
4368	entailment
4369	neutral
4370	contradiction
4371	neutral
4372	contradiction
4373	neutral
4374	contradiction
4375	entailment
4376	contradiction
4377	contradiction
4378	contradiction
4379	neutral
4380	neutral
4381	neutral
4382	entailment
4383	neutral
4384	neutral
4385	contradiction
4386	entailment
4387	contradiction
4388	entailment
4389	neutral
4390	entailment
4391	entailment
4392	entailment
4393	entailment
4394	neutral
4395	neutral
4396	entailment
4397	neutral
4398	entailment
4399	contradiction
4400	contradiction
4401	entailment
4402	neutral
4403	contradiction
4404	contradiction
4405	contradiction
4406	contradiction
4407	neutral
4408	entailment
4409	contradiction
4410	neutral
4411	neutral
4412	contradiction
4413	contradiction
4414	neutral
4415	contradiction
4416	entailment
4417	entailment
4418	contradiction
4419	contradiction
4420	contradiction
4421	entailment
4422	contradiction
4423	neutral
4424	neutral
4425	entailment
4426	entailment
4427	neutral
4428	contradiction
4429	contradiction
4430	neutral
4431	neutral
4432	entailment
4433	entailment
4434	neutral
4435	neutral
4436	contradiction
4437	contradiction
4438	neutral
4439	contradiction
4440	neutral
4441	neutral
4442	entailment
4443	entailment
4444	contradiction
4445	neutral
4446	entailment
4447	contradiction
4448	entailment
4449	contradiction
4450	entailment
4451	entailment
4452	neutral
4453	entailment
4454	contradiction
4455	entailment
4456	entailment
4457	neutral
4458	entailment
4459	neutral
4460	neutral
4461	entailment
4462	contradiction
4463	entailment
4464	entailment
4465	contradiction
4466	contradiction
4467	entailment
4468	contradiction
4469	entailment
4470	contradiction
4471	neutral
4472	contradiction
4473	entailment
4474	contradiction
4475	neutral
4476	contradiction
4477	entailment
4478	entailment
4479	entailment
4480	neutral
4481	contradiction
4482	entailment
4483	neutral
4484	neutral
4485	contradiction
4486	contradiction
4487	entailment
4488	neutral
4489	contradiction
4490	neutral
4491	contradiction
4492	contradiction
4493	entailment
4494	contradiction
4495	contradiction
4496	contradiction
4497	neutral
4498	entailment
4499	contradiction
4500	neutral
4501	contradiction
4502	neutral
4503	neutral
4504	neutral
4505	neutral
4506	neutral
4507	entailment
4508	neutral
4509	neutral
4510	neutral
4511	contradiction
4512	neutral
4513	neutral
4514	entailment
4515	neutral
4516	contradiction
4517	contradiction
4518	entailment
4519	entailment
4520	neutral
4521	entailment
4522	contradiction
4523	contradiction
4524	contradiction
4525	neutral
4526	entailment
4527	entailment
4528	entailment
4529	contradiction
4530	contradiction
4531	entailment
4532	entailment
4533	contradiction
4534	neutral
4535	neutral
4536	entailment
4537	contradiction
4538	contradiction
4539	entailment
4540	entailment
4541	entailment
4542	neutral
4543	contradiction
4544	entailment
4545	contradiction
4546	neutral
4547	neutral
4548	neutral
4549	contradiction
4550	neutral
4551	neutral
4552	entailment
4553	neutral
4554	contradiction
4555	neutral
4556	entailment
4557	entailment
4558	entailment
4559	entailment
4560	entailment
4561	entailment
4562	entailment
4563	neutral
4564	entailment
4565	neutral
4566	contradiction
4567	neutral
4568	neutral
4569	contradiction
4570	entailment
4571	entailment
4572	neutral
4573	entailment
4574	contradiction
4575	entailment
4576	contradiction
4577	neutral
4578	entailment
4579	contradiction
4580	contradiction
4581	contradiction
4582	entailment
4583	contradiction
4584	entailment
4585	entailment
4586	entailment
4587	contradiction
4588	entailment
4589	contradiction
4590	neutral
4591	contradiction
4592	entailment
4593	neutral
4594	contradiction
4595	contradiction
4596	entailment
4597	entailment
4598	entailment
4599	entailment
4600	entailment
4601	contradiction
4602	neutral
4603	contradiction
4604	entailment
4605	neutral
4606	neutral
4607	contradiction
4608	entailment
4609	entailment
4610	entailment
4611	contradiction
4612	contradiction
4613	neutral
4614	neutral
4615	contradiction
4616	neutral
4617	contradiction
4618	contradiction
4619	contradiction
4620	neutral
4621	neutral
4622	neutral
4623	entailment
4624	entailment
4625	neutral
4626	contradiction
4627	neutral
4628	contradiction
4629	entailment
4630	entailment
4631	neutral
4632	neutral
4633	neutral
4634	neutral
4635	entailment
4636	entailment
4637	entailment
4638	neutral
4639	contradiction
4640	entailment
4641	entailment
4642	entailment
4643	neutral
4644	contradiction
4645	neutral
4646	neutral
4647	entailment
4648	neutral
4649	entailment
4650	neutral
4651	contradiction
4652	entailment
4653	neutral
4654	entailment
4655	entailment
4656	contradiction
4657	entailment
4658	contradiction
4659	neutral
4660	entailment
4661	neutral
4662	neutral
4663	neutral
4664	neutral
4665	neutral
4666	contradiction
4667	neutral
4668	entailment
4669	contradiction
4670	neutral
4671	entailment
4672	neutral
4673	neutral
4674	entailment
4675	entailment
4676	contradiction
4677	entailment
4678	contradiction
4679	contradiction
4680	entailment
4681	neutral
4682	entailment
4683	entailment
4684	neutral
4685	neutral
4686	neutral
4687	entailment
4688	contradiction
4689	neutral
4690	entailment
4691	entailment
4692	entailment
4693	contradiction
4694	entailment
4695	contradiction
4696	neutral
4697	neutral
4698	neutral
4699	contradiction
4700	neutral
4701	entailment
4702	neutral
4703	neutral
4704	contradiction
4705	neutral
4706	contradiction
4707	neutral
4708	neutral
4709	contradiction
4710	entailment
4711	contradiction
4712	entailment
4713	entailment
4714	contradiction
4715	contradiction
4716	entailment
4717	contradiction
4718	neutral
4719	contradiction
4720	contradiction
4721	entailment
4722	neutral
4723	entailment
4724	contradiction
4725	entailment
4726	neutral
4727	entailment
4728	neutral
4729	contradiction
4730	contradiction
4731	entailment
4732	entailment
4733	neutral
4734	neutral
4735	neutral
4736	neutral
4737	entailment
4738	neutral
4739	entailment
4740	contradiction
4741	entailment
4742	entailment
4743	contradiction
4744	contradiction
4745	entailment
4746	contradiction
4747	contradiction
4748	entailment
4749	entailment
4750	neutral
4751	neutral
4752	contradiction
4753	neutral
4754	contradiction
4755	neutral
4756	contradiction
4757	entailment
4758	neutral
4759	entailment
4760	contradiction
4761	neutral
4762	entailment
4763	entailment
4764	entailment
4765	neutral
4766	neutral
4767	contradiction
4768	neutral
4769	contradiction
4770	entailment
4771	neutral
4772	entailment
4773	entailment
4774	neutral
4775	entailment
4776	contradiction
4777	neutral
4778	entailment
4779	contradiction
4780	neutral
4781	contradiction
4782	neutral
4783	neutral
4784	neutral
4785	neutral
4786	neutral
4787	neutral
4788	neutral
4789	neutral
4790	neutral
4791	neutral
4792	neutral
4793	contradiction
4794	neutral
4795	entailment
4796	entailment
4797	entailment
4798	entailment
4799	entailment
4800	neutral
4801	neutral
4802	neutral
4803	entailment
4804	neutral
4805	contradiction
4806	neutral
4807	neutral
4808	entailment
4809	neutral
4810	entailment
4811	neutral
4812	entailment
4813	neutral
4814	entailment
4815	contradiction
4816	contradiction
4817	entailment
4818	neutral
4819	contradiction
4820	contradiction
4821	contradiction
4822	contradiction
4823	neutral
4824	contradiction
4825	contradiction
4826	contradiction
4827	contradiction
4828	neutral
4829	contradiction
4830	contradiction
4831	entailment
4832	entailment
4833	entailment
4834	neutral
4835	entailment
4836	contradiction
4837	neutral
4838	contradiction
4839	entailment
4840	contradiction
4841	neutral
4842	contradiction
4843	entailment
4844	entailment
4845	entailment
4846	neutral
4847	neutral
4848	contradiction
4849	neutral
4850	neutral
4851	entailment
4852	entailment
4853	entailment
4854	contradiction
4855	contradiction
4856	entailment
4857	neutral
4858	neutral
4859	entailment
4860	neutral
4861	entailment
4862	contradiction
4863	entailment
4864	entailment
4865	entailment
4866	neutral
4867	contradiction
4868	contradiction
4869	neutral
4870	entailment
4871	neutral
4872	entailment
4873	contradiction
4874	contradiction
4875	entailment
4876	neutral
4877	contradiction
4878	entailment
4879	entailment
4880	neutral
4881	entailment
4882	contradiction
4883	entailment
4884	entailment
4885	neutral
4886	neutral
4887	contradiction
4888	entailment
4889	contradiction
4890	neutral
4891	contradiction
4892	entailment
4893	entailment
4894	contradiction
4895	entailment
4896	entailment
4897	neutral
4898	contradiction
4899	entailment
4900	entailment
4901	entailment
4902	neutral
4903	contradiction
4904	entailment
4905	entailment
4906	entailment
4907	entailment
4908	entailment
4909	entailment
4910	entailment
4911	entailment
4912	entailment
4913	contradiction
4914	neutral
4915	entailment
4916	entailment
4917	entailment
4918	contradiction
4919	entailment
4920	neutral
4921	neutral
4922	contradiction
4923	entailment
4924	contradiction
4925	neutral
4926	neutral
4927	neutral
4928	neutral
4929	entailment
4930	entailment
4931	neutral
4932	neutral
4933	entailment
4934	neutral
4935	neutral
4936	entailment
4937	contradiction
4938	neutral
4939	entailment
4940	neutral
4941	contradiction
4942	entailment
4943	neutral
4944	contradiction
4945	entailment
4946	neutral
4947	neutral
4948	neutral
4949	contradiction
4950	entailment
4951	entailment
4952	contradiction
4953	neutral
4954	entailment
4955	neutral
4956	entailment
4957	entailment
4958	neutral
4959	entailment
4960	contradiction
4961	contradiction
4962	neutral
4963	entailment
4964	neutral
4965	neutral
4966	neutral
4967	contradiction
4968	contradiction
4969	neutral
4970	entailment
4971	contradiction
4972	contradiction
4973	neutral
4974	contradiction
4975	contradiction
4976	entailment
4977	entailment
4978	neutral
4979	contradiction
4980	neutral
4981	contradiction
4982	contradiction
4983	entailment
4984	entailment
4985	neutral
4986	entailment
4987	neutral
4988	neutral
4989	neutral
4990	neutral
4991	neutral
4992	contradiction
4993	entailment
4994	entailment
4995	entailment
4996	neutral
4997	contradiction
4998	entailment
4999	entailment
5000	neutral
5001	entailment
5002	neutral
5003	entailment
5004	contradiction
5005	entailment
5006	neutral
5007	neutral
5008	entailment
5009	neutral
5010	entailment
5011	entailment
5012	entailment
5013	entailment
5014	neutral
5015	neutral
5016	neutral
5017	entailment
5018	neutral
5019	neutral
5020	entailment
5021	contradiction
5022	entailment
5023	neutral
5024	entailment
5025	contradiction
5026	neutral
5027	entailment
5028	neutral
5029	neutral
5030	entailment
5031	entailment
5032	entailment
5033	contradiction
5034	neutral
5035	entailment
5036	neutral
5037	entailment
5038	neutral
5039	entailment
5040	neutral
5041	contradiction
5042	neutral
5043	contradiction
5044	neutral
5045	contradiction
5046	contradiction
5047	entailment
5048	neutral
5049	contradiction
5050	neutral
5051	contradiction
5052	contradiction
5053	entailment
5054	entailment
5055	contradiction
5056	contradiction
5057	entailment
5058	entailment
5059	contradiction
5060	contradiction
5061	neutral
5062	neutral
5063	contradiction
5064	neutral
5065	entailment
5066	contradiction
5067	entailment
5068	neutral
5069	entailment
5070	contradiction
5071	entailment
5072	neutral
5073	entailment
5074	neutral
5075	neutral
5076	contradiction
5077	entailment
5078	neutral
5079	entailment
5080	neutral
5081	neutral
5082	neutral
5083	entailment
5084	neutral
5085	entailment
5086	contradiction
5087	contradiction
5088	neutral
5089	contradiction
5090	neutral
5091	contradiction
5092	entailment
5093	contradiction
5094	entailment
5095	contradiction
5096	entailment
5097	entailment
5098	contradiction
5099	contradiction
5100	entailment
5101	entailment
5102	entailment
5103	entailment
5104	neutral
5105	entailment
5106	entailment
5107	neutral
5108	contradiction
5109	contradiction
5110	neutral
5111	contradiction
5112	neutral
5113	neutral
5114	entailment
5115	contradiction
5116	entailment
5117	neutral
5118	contradiction
5119	neutral
5120	neutral
5121	contradiction
5122	neutral
5123	neutral
5124	contradiction
5125	entailment
5126	neutral
5127	entailment
5128	neutral
5129	contradiction
5130	neutral
5131	entailment
5132	neutral
5133	neutral
5134	contradiction
5135	entailment
5136	entailment
5137	contradiction
5138	contradiction
5139	entailment
5140	entailment
5141	neutral
5142	neutral
5143	entailment
5144	neutral
5145	contradiction
5146	neutral
5147	entailment
5148	entailment
5149	contradiction
5150	neutral
5151	neutral
5152	contradiction
5153	neutral
5154	neutral
5155	neutral
5156	contradiction
5157	neutral
5158	neutral
5159	entailment
5160	neutral
5161	neutral
5162	entailment
5163	contradiction
5164	contradiction
5165	entailment
5166	contradiction
5167	neutral
5168	entailment
5169	neutral
5170	entailment
5171	neutral
5172	neutral
5173	entailment
5174	entailment
5175	entailment
5176	neutral
5177	entailment
5178	entailment
5179	neutral
5180	contradiction
5181	neutral
5182	entailment
5183	contradiction
5184	contradiction
5185	entailment
5186	contradiction
5187	neutral
5188	neutral
5189	contradiction
5190	entailment
5191	contradiction
5192	contradiction
5193	entailment
5194	neutral
5195	contradiction
5196	contradiction
5197	entailment
5198	contradiction
5199	neutral
5200	entailment
5201	entailment
5202	neutral
5203	neutral
5204	contradiction
5205	neutral
5206	entailment
5207	contradiction
5208	entailment
5209	contradiction
5210	contradiction
5211	entailment
5212	contradiction
5213	neutral
5214	contradiction
5215	neutral
5216	contradiction
5217	neutral
5218	neutral
5219	entailment
5220	contradiction
5221	entailment
5222	contradiction
5223	entailment
5224	neutral
5225	neutral
5226	neutral
5227	contradiction
5228	entailment
5229	entailment
5230	contradiction
5231	entailment
5232	contradiction
5233	neutral
5234	neutral
5235	entailment
5236	entailment
5237	neutral
5238	neutral
5239	entailment
5240	entailment
5241	contradiction
5242	neutral
5243	entailment
5244	entailment
5245	neutral
5246	entailment
5247	neutral
5248	contradiction
5249	neutral
5250	neutral
5251	entailment
5252	contradiction
5253	entailment
5254	entailment
5255	entailment
5256	entailment
5257	contradiction
5258	contradiction
5259	neutral
5260	entailment
5261	entailment
5262	neutral
5263	entailment
5264	entailment
5265	entailment
5266	entailment
5267	contradiction
5268	neutral
5269	neutral
5270	entailment
5271	neutral
5272	contradiction
5273	neutral
5274	neutral
5275	contradiction
5276	neutral
5277	contradiction
5278	contradiction
5279	contradiction
5280	entailment
5281	contradiction
5282	contradiction
5283	neutral
5284	entailment
5285	neutral
5286	neutral
5287	contradiction
5288	neutral
5289	entailment
5290	neutral
5291	entailment
5292	neutral
5293	entailment
5294	contradiction
5295	neutral
5296	neutral
5297	neutral
5298	contradiction
5299	contradiction
5300	neutral
5301	contradiction
5302	contradiction
5303	entailment
5304	neutral
5305	neutral
5306	neutral
5307	contradiction
5308	contradiction
5309	entailment
5310	neutral
5311	contradiction
5312	entailment
5313	entailment
5314	entailment
5315	entailment
5316	neutral
5317	entailment
5318	contradiction
5319	neutral
5320	contradiction
5321	neutral
5322	neutral
5323	neutral
5324	contradiction
5325	contradiction
5326	neutral
5327	entailment
5328	entailment
5329	entailment
5330	contradiction
5331	entailment
5332	entailment
5333	contradiction
5334	neutral
5335	contradiction
5336	contradiction
5337	entailment
5338	contradiction
5339	entailment
5340	neutral
5341	neutral
5342	entailment
5343	contradiction
5344	contradiction
5345	neutral
5346	neutral
5347	contradiction
5348	contradiction
5349	entailment
5350	contradiction
5351	entailment
5352	entailment
5353	contradiction
5354	contradiction
5355	contradiction
5356	entailment
5357	contradiction
5358	entailment
5359	neutral
5360	contradiction
5361	contradiction
5362	neutral
5363	neutral
5364	neutral
5365	neutral
5366	contradiction
5367	contradiction
5368	neutral
5369	entailment
5370	neutral
5371	entailment
5372	contradiction
5373	entailment
5374	contradiction
5375	contradiction
5376	contradiction
5377	contradiction
5378	neutral
5379	contradiction
5380	entailment
5381	contradiction
5382	contradiction
5383	entailment
5384	entailment
5385	contradiction
5386	entailment
5387	entailment
5388	neutral
5389	entailment
5390	contradiction
5391	entailment
5392	contradiction
5393	contradiction
5394	neutral
5395	entailment
5396	entailment
5397	entailment
5398	entailment
5399	entailment
5400	contradiction
5401	neutral
5402	entailment
5403	contradiction
5404	neutral
5405	neutral
5406	contradiction
5407	entailment
5408	entailment
5409	entailment
5410	entailment
5411	entailment
5412	entailment
5413	neutral
5414	neutral
5415	neutral
5416	entailment
5417	contradiction
5418	contradiction
5419	neutral
5420	entailment
5421	entailment
5422	contradiction
5423	neutral
5424	entailment
5425	contradiction
5426	contradiction
5427	neutral
5428	entailment
5429	contradiction
5430	contradiction
5431	neutral
5432	neutral
5433	neutral
5434	entailment
5435	contradiction
5436	contradiction
5437	neutral
5438	neutral
5439	contradiction
5440	neutral
5441	neutral
5442	neutral
5443	contradiction
5444	contradiction
5445	entailment
5446	entailment
5447	neutral
5448	entailment
5449	neutral
5450	entailment
5451	neutral
5452	neutral
5453	entailment
5454	neutral
5455	contradiction
5456	neutral
5457	neutral
5458	contradiction
5459	neutral
5460	entailment
5461	neutral
5462	entailment
5463	entailment
5464	entailment
5465	entailment
5466	contradiction
5467	entailment
5468	entailment
5469	neutral
5470	entailment
5471	contradiction
5472	entailment
5473	entailment
5474	entailment
5475	entailment
5476	entailment
5477	neutral
5478	contradiction
5479	entailment
5480	entailment
5481	contradiction
5482	entailment
5483	contradiction
5484	neutral
5485	entailment
5486	neutral
5487	entailment
5488	entailment
5489	neutral
5490	contradiction
5491	entailment
5492	entailment
5493	entailment
5494	neutral
5495	entailment
5496	entailment
5497	contradiction
5498	entailment
5499	entailment
5500	entailment
5501	contradiction
5502	neutral
5503	neutral
5504	entailment
5505	neutral
5506	neutral
5507	entailment
5508	neutral
5509	neutral
5510	entailment
5511	contradiction
5512	entailment
5513	contradiction
5514	neutral
5515	contradiction
5516	contradiction
5517	entailment
5518	entailment
5519	contradiction
5520	entailment
5521	contradiction
5522	neutral
5523	entailment
5524	contradiction
5525	contradiction
5526	entailment
5527	contradiction
5528	contradiction
5529	neutral
5530	neutral
5531	neutral
5532	neutral
5533	neutral
5534	neutral
5535	entailment
5536	entailment
5537	neutral
5538	contradiction
5539	entailment
5540	entailment
5541	entailment
5542	contradiction
5543	neutral
5544	neutral
5545	neutral
5546	neutral
5547	neutral
5548	neutral
5549	neutral
5550	neutral
5551	contradiction
5552	entailment
5553	entailment
5554	neutral
5555	contradiction
5556	contradiction
5557	neutral
5558	contradiction
5559	neutral
5560	neutral
5561	entailment
5562	neutral
5563	neutral
5564	entailment
5565	neutral
5566	neutral
5567	entailment
5568	entailment
5569	contradiction
5570	entailment
5571	contradiction
5572	neutral
5573	entailment
5574	neutral
5575	contradiction
5576	entailment
5577	contradiction
5578	entailment
5579	contradiction
5580	neutral
5581	entailment
5582	neutral
5583	contradiction
5584	neutral
5585	entailment
5586	neutral
5587	entailment
5588	neutral
5589	neutral
5590	entailment
5591	neutral
5592	contradiction
5593	neutral
5594	contradiction
5595	neutral
5596	contradiction
5597	entailment
5598	contradiction
5599	entailment
5600	contradiction
5601	neutral
5602	contradiction
5603	neutral
5604	neutral
5605	entailment
5606	neutral
5607	neutral
5608	neutral
5609	contradiction
5610	entailment
5611	neutral
5612	contradiction
5613	neutral
5614	entailment
5615	neutral
5616	contradiction
5617	entailment
5618	entailment
5619	entailment
5620	neutral
5621	neutral
5622	entailment
5623	neutral
5624	entailment
5625	contradiction
5626	contradiction
5627	contradiction
5628	neutral
5629	entailment
5630	contradiction
5631	entailment
5632	contradiction
5633	contradiction
5634	neutral
5635	neutral
5636	neutral
5637	neutral
5638	neutral
5639	contradiction
5640	neutral
5641	contradiction
5642	entailment
5643	neutral
5644	neutral
5645	neutral
5646	entailment
5647	contradiction
5648	neutral
5649	neutral
5650	neutral
5651	entailment
5652	entailment
5653	neutral
5654	entailment
5655	contradiction
5656	entailment
5657	contradiction
5658	contradiction
5659	entailment
5660	entailment
5661	entailment
5662	neutral
5663	contradiction
5664	neutral
5665	contradiction
5666	contradiction
5667	neutral
5668	entailment
5669	contradiction
5670	neutral
5671	neutral
5672	neutral
5673	entailment
5674	entailment
5675	contradiction
5676	entailment
5677	neutral
5678	entailment
5679	neutral
5680	entailment
5681	neutral
5682	neutral
5683	contradiction
5684	entailment
5685	neutral
5686	contradiction
5687	neutral
5688	contradiction
5689	contradiction
5690	contradiction
5691	neutral
5692	entailment
5693	neutral
5694	neutral
5695	neutral
5696	neutral
5697	contradiction
5698	neutral
5699	contradiction
5700	neutral
5701	neutral
5702	neutral
5703	entailment
5704	entailment
5705	contradiction
5706	entailment
5707	entailment
5708	entailment
5709	neutral
5710	contradiction
5711	neutral
5712	entailment
5713	neutral
5714	contradiction
5715	contradiction
5716	entailment
5717	entailment
5718	neutral
5719	entailment
5720	contradiction
5721	contradiction
5722	neutral
5723	neutral
5724	entailment
5725	contradiction
5726	neutral
5727	entailment
5728	contradiction
5729	contradiction
5730	contradiction
5731	neutral
5732	neutral
5733	neutral
5734	neutral
5735	neutral
5736	entailment
5737	neutral
5738	neutral
5739	neutral
5740	entailment
5741	entailment
5742	neutral
5743	entailment
5744	entailment
5745	entailment
5746	entailment
5747	neutral
5748	contradiction
5749	entailment
5750	entailment
5751	contradiction
5752	neutral
5753	entailment
5754	entailment
5755	entailment
5756	neutral
5757	neutral
5758	entailment
5759	contradiction
5760	contradiction
5761	entailment
5762	contradiction
5763	neutral
5764	entailment
5765	neutral
5766	contradiction
5767	contradiction
5768	contradiction
5769	entailment
5770	entailment
5771	entailment
5772	entailment
5773	entailment
5774	entailment
5775	contradiction
5776	entailment
5777	contradiction
5778	neutral
5779	contradiction
5780	contradiction
5781	entailment
5782	contradiction
5783	contradiction
5784	entailment
5785	contradiction
5786	neutral
5787	contradiction
5788	neutral
5789	entailment
5790	entailment
5791	entailment
5792	entailment
5793	neutral
5794	neutral
5795	neutral
5796	contradiction
5797	entailment
5798	neutral
5799	neutral
5800	neutral
5801	neutral
5802	contradiction
5803	neutral
5804	contradiction
5805	neutral
5806	neutral
5807	contradiction
5808	neutral
5809	contradiction
5810	contradiction
5811	entailment
5812	entailment
5813	contradiction
5814	entailment
5815	entailment
5816	entailment
5817	entailment
5818	entailment
5819	entailment
5820	contradiction
5821	contradiction
5822	entailment
5823	entailment
5824	neutral
5825	contradiction
5826	neutral
5827	contradiction
5828	entailment
5829	entailment
5830	neutral
5831	entailment
5832	neutral
5833	entailment
5834	contradiction
5835	entailment
5836	entailment
5837	neutral
5838	contradiction
5839	entailment
5840	entailment
5841	neutral
5842	entailment
5843	entailment
5844	neutral
5845	neutral
5846	contradiction
5847	entailment
5848	entailment
5849	entailment
5850	neutral
5851	neutral
5852	contradiction
5853	contradiction
5854	contradiction
5855	contradiction
5856	entailment
5857	neutral
5858	entailment
5859	neutral
5860	neutral
5861	neutral
5862	neutral
5863	entailment
5864	contradiction
5865	entailment
5866	contradiction
5867	neutral
5868	neutral
5869	contradiction
5870	entailment
5871	contradiction
5872	neutral
5873	neutral
5874	neutral
5875	contradiction
5876	neutral
5877	entailment
5878	entailment
5879	neutral
5880	neutral
5881	contradiction
5882	contradiction
5883	contradiction
5884	neutral
5885	entailment
5886	neutral
5887	entailment
5888	entailment
5889	entailment
5890	neutral
5891	entailment
5892	contradiction
